source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%),Year,stat_type
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,031,031,CAMPBELL,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, CENTRAL, CAMPBELL",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,1900,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,033,033,CAROLINE,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, CENTRAL, CAROLINE",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,900,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,049,049,CUMBERLAND,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, CENTRAL, CUMBERLAND",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,1300,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,065,065,FLUVANNA,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, CENTRAL, FLUVANNA",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,900,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,075,075,GOOCHLAND,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, CENTRAL, GOOCHLAND",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,1100,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,079,079,GREENE,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, CENTRAL, GREENE",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,500,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,085,085,HANOVER,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, CENTRAL, HANOVER",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,900,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,109,109,LOUISA,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, CENTRAL, LOUISA",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,600,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,137,137,ORANGE,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, CENTRAL, ORANGE",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,2600,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,145,145,POWHATAN,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, CENTRAL, POWHATAN",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,800,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,147,147,PRINCE EDWARD,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, CENTRAL, PRINCE EDWARD",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,1300,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,177,177,SPOTSYLVANIA,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, CENTRAL, SPOTSYLVANIA",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,700,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,60,EASTERN,NA,998,OTHER (COMBINED) COUNTIES,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, EASTERN, OTHER (COMBINED) COUNTIES",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,1500,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,NA,998,OTHER (COMBINED) COUNTIES,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, OTHER (COMBINED) COUNTIES",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,1400,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,021,021,BLAND,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, BLAND",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,900,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,035,035,CARROLL,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, CARROLL",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,1100,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,063,063,FLOYD,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, FLOYD",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,1200,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,077,077,GRAYSON,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, GRAYSON",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,1700,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,121,121,MONTGOMERY,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, MONTGOMERY",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,1900,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,155,155,PULASKI,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, PULASKI",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,2300,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,169,169,SCOTT,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, SCOTT",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,500,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,173,173,SMYTH,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, SMYTH",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,2600,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,185,185,TAZEWELL,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, TAZEWELL",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,600,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,191,191,WASHINGTON,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, WASHINGTON",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,2900,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,197,197,WYTHE,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, WYTHE",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,4900,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,80,SOUTHERN,NA,998,OTHER (COMBINED) COUNTIES,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHERN, OTHER (COMBINED) COUNTIES",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,600,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,80,SOUTHERN,037,037,CHARLOTTE,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHERN, CHARLOTTE",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,1400,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,80,SOUTHERN,067,067,FRANKLIN,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHERN, FRANKLIN",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,5500,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,80,SOUTHERN,083,083,HALIFAX,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHERN, HALIFAX",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,600,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,80,SOUTHERN,135,135,NOTTOWAY,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHERN, NOTTOWAY",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,1500,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,80,SOUTHERN,141,141,PATRICK,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHERN, PATRICK",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,1000,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,80,SOUTHERN,143,143,PITTSYLVANIA,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHERN, PITTSYLVANIA",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,4400,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,NA,998,OTHER (COMBINED) COUNTIES,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, OTHER (COMBINED) COUNTIES",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,800,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,025,025,BRUNSWICK,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, BRUNSWICK",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,500,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,053,053,DINWIDDIE,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, DINWIDDIE",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,800,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,117,117,MECKLENBURG,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, MECKLENBURG",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,500,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,183,183,SUSSEX,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, SUSSEX",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,900,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,550,550,CHESAPEAKE CITY,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, CHESAPEAKE CITY",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,600,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,800,800,SUFFOLK CITY,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, SUFFOLK CITY",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,500,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,SILAGE,AREA HARVESTED,ACRES,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,810,810,VIRGINIA BEACH CITY,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, VIRGINIA BEACH CITY",2004,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,900,NA,2004,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,NA,998,OTHER (COMBINED) COUNTIES,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, NORTHERN, OTHER (COMBINED) COUNTIES",2005,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,100,NA,2005,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,043,043,CLARKE,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, NORTHERN, CLARKE",2005,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,4100,NA,2005,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,047,047,CULPEPER,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, NORTHERN, CULPEPER",2005,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,11500,NA,2005,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,061,061,FAUQUIER,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, NORTHERN, FAUQUIER",2005,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,10500,NA,2005,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,069,069,FREDERICK,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, NORTHERN, FREDERICK",2005,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,2900,NA,2005,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,107,107,LOUDOUN,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, NORTHERN, LOUDOUN",2005,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,5500,NA,2005,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,113,113,MADISON,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, NORTHERN, MADISON",2005,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,7200,NA,2005,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,139,139,PAGE,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, NORTHERN, PAGE",2005,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,4300,NA,2005,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,153,153,PRINCE WILLIAM,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, NORTHERN, PRINCE WILLIAM",2005,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,2200,NA,2005,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,157,157,RAPPAHANNOCK,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, NORTHERN, RAPPAHANNOCK",2005,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,900,NA,2005,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,165,165,ROCKINGHAM,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, NORTHERN, ROCKINGHAM",2005,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,35000,NA,2005,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,171,171,SHENANDOAH,NA,NA,00000000,NA,NA,9000,UNITED STATES,"VIRGINIA, NORTHERN, SHENANDOAH",2005,ANNUAL,00,00,YEAR,NA,2012-01-01T00:00:00Z,8900,NA,2005,AREA PLANTED
