source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%),Year,stat_type
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,035,035,CARROLL,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, CARROLL",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,1900,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,063,063,FLOYD,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, FLOYD",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,1800,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,077,077,GRAYSON,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, GRAYSON",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,1500,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,105,105,LEE,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, LEE",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,1200,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,121,121,MONTGOMERY,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, MONTGOMERY",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,2900,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,155,155,PULASKI,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, PULASKI",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,2600,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,167,167,RUSSELL,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, RUSSELL",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,500,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,169,169,SCOTT,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, SCOTT",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,500,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,173,173,SMYTH,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, SMYTH",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,3600,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,185,185,TAZEWELL,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, TAZEWELL",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,1200,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,191,191,WASHINGTON,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, WASHINGTON",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,3700,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,70,SOUTHWESTERN,197,197,WYTHE,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHWESTERN, WYTHE",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,6100,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,80,SOUTHERN,,998,OTHER (COMBINED) COUNTIES,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHERN, OTHER (COMBINED) COUNTIES",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,1100,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,80,SOUTHERN,037,037,CHARLOTTE,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHERN, CHARLOTTE",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,2500,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,80,SOUTHERN,067,067,FRANKLIN,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHERN, FRANKLIN",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,13000,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,80,SOUTHERN,083,083,HALIFAX,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHERN, HALIFAX",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,2400,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,80,SOUTHERN,135,135,NOTTOWAY,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHERN, NOTTOWAY",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,1500,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,80,SOUTHERN,141,141,PATRICK,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHERN, PATRICK",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,1800,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,80,SOUTHERN,143,143,PITTSYLVANIA,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHERN, PITTSYLVANIA",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,8700,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,025,025,BRUNSWICK,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, BRUNSWICK",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,1000,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,053,053,DINWIDDIE,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, DINWIDDIE",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,3400,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,081,081,GREENSVILLE,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, GREENSVILLE",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,1000,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,093,093,ISLE OF WIGHT,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, ISLE OF WIGHT",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,9600,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,117,117,MECKLENBURG,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, MECKLENBURG",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,2600,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,149,149,PRINCE GEORGE,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, PRINCE GEORGE",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,4900,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,175,175,SOUTHAMPTON,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, SOUTHAMPTON",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,11500,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,181,181,SURRY,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, SURRY",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,6200,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,183,183,SUSSEX,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, SUSSEX",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,5000,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,550,550,CHESAPEAKE CITY,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, CHESAPEAKE CITY",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,14000,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,800,800,SUFFOLK CITY,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, SUFFOLK CITY",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,9700,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,90,SOUTHEASTERN,810,810,VIRGINIA BEACH CITY,,,00000000,,,9000,UNITED STATES,"VIRGINIA, SOUTHEASTERN, VIRGINIA BEACH CITY",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,6100,,2002,AREA PLANTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,,998,OTHER (COMBINED) COUNTIES,,,00000000,,,9000,UNITED STATES,"VIRGINIA, NORTHERN, OTHER (COMBINED) COUNTIES",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,1000,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,043,043,CLARKE,,,00000000,,,9000,UNITED STATES,"VIRGINIA, NORTHERN, CLARKE",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,2800,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,047,047,CULPEPER,,,00000000,,,9000,UNITED STATES,"VIRGINIA, NORTHERN, CULPEPER",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,6200,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,061,061,FAUQUIER,,,00000000,,,9000,UNITED STATES,"VIRGINIA, NORTHERN, FAUQUIER",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,7000,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,069,069,FREDERICK,,,00000000,,,9000,UNITED STATES,"VIRGINIA, NORTHERN, FREDERICK",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,2000,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,107,107,LOUDOUN,,,00000000,,,9000,UNITED STATES,"VIRGINIA, NORTHERN, LOUDOUN",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,6000,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,113,113,MADISON,,,00000000,,,9000,UNITED STATES,"VIRGINIA, NORTHERN, MADISON",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,4700,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,139,139,PAGE,,,00000000,,,9000,UNITED STATES,"VIRGINIA, NORTHERN, PAGE",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,2000,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,153,153,PRINCE WILLIAM,,,00000000,,,9000,UNITED STATES,"VIRGINIA, NORTHERN, PRINCE WILLIAM",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,1000,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,165,165,ROCKINGHAM,,,00000000,,,9000,UNITED STATES,"VIRGINIA, NORTHERN, ROCKINGHAM",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,9000,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,171,171,SHENANDOAH,,,00000000,,,9000,UNITED STATES,"VIRGINIA, NORTHERN, SHENANDOAH",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,5000,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,20,NORTHERN,179,179,STAFFORD,,,00000000,,,9000,UNITED STATES,"VIRGINIA, NORTHERN, STAFFORD",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,1300,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,40,WESTERN,,998,OTHER (COMBINED) COUNTIES,,,00000000,,,9000,UNITED STATES,"VIRGINIA, WESTERN, OTHER (COMBINED) COUNTIES",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,500,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,40,WESTERN,005,005,ALLEGHANY,,,00000000,,,9000,UNITED STATES,"VIRGINIA, WESTERN, ALLEGHANY",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,500,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,40,WESTERN,015,015,AUGUSTA,,,00000000,,,9000,UNITED STATES,"VIRGINIA, WESTERN, AUGUSTA",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,8100,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,40,WESTERN,023,023,BOTETOURT,,,00000000,,,9000,UNITED STATES,"VIRGINIA, WESTERN, BOTETOURT",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,1400,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,40,WESTERN,163,163,ROCKBRIDGE,,,00000000,,,9000,UNITED STATES,"VIRGINIA, WESTERN, ROCKBRIDGE",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,1500,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,,998,OTHER (COMBINED) COUNTIES,,,00000000,,,9000,UNITED STATES,"VIRGINIA, CENTRAL, OTHER (COMBINED) COUNTIES",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,1300,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,003,003,ALBEMARLE,,,00000000,,,9000,UNITED STATES,"VIRGINIA, CENTRAL, ALBEMARLE",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,900,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,007,007,AMELIA,,,00000000,,,9000,UNITED STATES,"VIRGINIA, CENTRAL, AMELIA",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,2000,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,011,011,APPOMATTOX,,,00000000,,,9000,UNITED STATES,"VIRGINIA, CENTRAL, APPOMATTOX",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,600,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,019,019,BEDFORD,,,00000000,,,9000,UNITED STATES,"VIRGINIA, CENTRAL, BEDFORD",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,600,,2002,AREA HARVESTED
SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,AREA HARVESTED,ACRES,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,51,51,VA,VIRGINIA,50,CENTRAL,029,029,BUCKINGHAM,,,00000000,,,9000,UNITED STATES,"VIRGINIA, CENTRAL, BUCKINGHAM",2002,ANNUAL,00,00,YEAR,,2012-01-01 00:00:00.000,600,,2002,AREA HARVESTED
